,cycle index,p_a,p_b,p_c,q_a,q_b,q_c,r_a,r_b,r_c,s_a,s_b,s_c,t_a,t_b,t_c
364,364,1870.1715694077802,142.89388332156878,-0.003392943895758757,-2157.53981854678,229.0,-0.0002701923853636546,21026.609552802583,298.0750745288433,-0.012973302908753828,-6407.7506840091555,323.15493153635333,-0.010631492923439087,2000.0,487.0,-1.0
365,365,2000.0,155.0,-1.0,-2000.0,156.0,-1.0,2154.426438823588,143.20164657844353,-0.0035399392938175785,-2041.5004623753982,231.0,-0.0002995122721182915,20909.432536054075,298.87006480793826,-0.011595165795324
366,366,1751.8443810102804,142.50713205640102,-0.003933215456426144,-2000.0,199.0,-1.0,2000.0,203.0,-1.0,-2195.9873284033115,224.0,-0.00024794708251673595,20588.3827125642,297.9242677698057,-0.012452100151590135
367,367,1661.0180219336983,142.84956773072133,-0.004138320869047156,-2000.0,194.0,-1.0,2000.0,196.0,-1.0,-2499.483877659436,223.0,-0.00024093351058872026,20316.567185468364,298.3301467531379,-0.012077463463601619
368,368,1851.6465389918349,141.8819109380355,-0.0028646608638353568,-2311.51755837075,229.0,-0.00028309139939350114,20075.144726636077,298.41384243781556,-0.012522765602392797,-5792.2528622195305,324.0645097739698,-0.009520292355297028,2000.0,464.0,-1.0
369,369,1852.6638116292584,142.80931180388953,-0.006474495899511481,-2455.540516793964,223.0,-0.00042038987286895064,20488.804604361576,297.94215714615416,-0.012807498417731104,-5465.155996807186,323.49108605295544,-0.009894168319434706,2000.0,399.0,-1.0
370,370,1861.981162592735,144.3559233248249,-0.005752706499120494,-2438.045700341609,223.0,-0.00034109319199030836,21075.37535336777,299.1536634433913,-0.012437352990267148,-6112.838034672389,323.0378963588368,-0.012193182319628546,2000.0,492.0,-1.0
371,371,2000.0,150.0,-1.0,-2000.0,151.0,-1.0,1885.1743330165828,143.16151509275556,-0.0045200532966880504,-2000.0,198.0,-1.0,2000.0,209.0,-1.0
372,372,2071.550603333198,143.06756757408814,-0.005745390838570163,-2000.0,205.0,-1.0,2000.0,208.0,-1.0,-2188.190658913904,229.99999999999955,-0.0003576823696543577,21532.79660000767,298.3065759927605,-0.013146810279942103
373,373,1977.1492191590698,144.68637016276074,-0.004259633450745179,-2000.5814826712883,224.0,-0.0003446173967323756,20823.220133124763,299.1355233427283,-0.011790475145601968,-3643.4569141311836,314.0,-0.0007843610467192329,2000.0,485.0,-1.0
374,374,2000.0,153.0,-1.0,-2000.0,157.0,-1.0,2023.581876191807,143.81611239820967,-0.004603543880177479,-2000.0,190.0,-1.0,2000.0,196.0,-1.0
375,375,2017.8829197244188,143.21501423030867,-0.004698668710271169,-2000.0,194.0,-1.0,2000.0,196.0,-1.0,-2356.319033965071,223.0,-0.000281767246652618,20497.9184328644,297.8482232369517,-0.012680855028585292
376,376,1857.4426721460388,144.0552395845915,-0.0034517009332476053,-2182.0961128012914,232.0,-0.0003640602542870798,20505.210048024906,299.73147156502336,-0.011818439697688718,-5403.215032129189,324.9273433836723,-0.01004091829160702,2000.0,409.0,-1.0
377,377,1929.2933414610677,143.40931963870858,-0.004467935316253408,-2000.0,196.0,-1.0,2000.0,200.0,-1.0,-2058.4910464142586,228.0,-0.00022452608283054162,19876.27629980157,297.47844818315264,-0.011852703562640503
378,378,1955.223119481713,143.63795807793707,-0.009685355772813759,-2395.301636339274,222.99999999999977,-0.0003422757607274507,20280.44955217122,298.6208694573893,-0.011962203593942173,-5397.122317523185,323.7553222568294,-0.009015297377523959,2000.0,454.0,-1.0
379,379,1805.668296301924,144.1939954934411,-0.0036758161853380363,-2241.9982606361154,228.0,-0.0003497540393234589,20843.495539641917,299.1737628069114,-0.012603823700553043,-5498.518045409148,324.1156894779432,-0.009827541564274149,2000.0,460.0,-1.0
380,380,2000.0,153.0,-1.0,-2000.0,166.0,-1.0,1670.5277632397724,146.51585390983584,-0.006727261914621524,-2247.203504844677,223.0,-0.0003672054240536359,20681.61813362332,297.86651037683396,-0.012724992823378918
381,381,1595.7042769574766,144.8011776546197,-0.0029901395095750932,-2000.0,193.0,-1.0,2000.0,197.0,-1.0,-2298.2649588838553,228.0,-0.0002965334444107713,20612.478640992438,298.7673093242171,-0.01164658605606784
382,382,2000.0,90.0,-1.0,-1425.1208445169864,86.17474749956725,-0.0012404760278312593,1664.7276480114306,144.83386425009735,-0.003950556594582212,-2213.8101740793477,219.0,-0.00042673240216610606,20837.073656799268,297.8074491826176,-0.013135539477160379
383,383,1720.4508658682696,146.06024943030422,-0.0027276061758734044,-2000.0,192.0,-1.0,2000.0,194.0,-1.0,-2131.522678281072,224.0,-0.0002996725903109143,21112.52367382286,298.46285532509376,-0.013018135890410723
384,384,1681.0503712677623,145.5000331234563,-0.0031049553316555073,-2130.9832456277886,228.0,-0.0003346428304016056,21160.824681748567,298.86263488983616,-0.011604808520657246,-3893.0501275882148,314.0000000000005,-0.0007983984518222899,2000.0,502.0,-1.0
385,385,2000.0,146.0,-1.0,-2000.0,150.0,-1.0,1843.506078790909,145.02354845621147,-0.004083360223782838,-2042.1654270155977,229.0,-0.0004417951741284568,20516.159840326854,298.2961084702217,-0.011627535783249581
386,386,1677.7922420993732,147.90080737090227,-0.003271907983789811,-2000.0,205.0,-1.0,2000.0,208.0,-1.0,-2341.307780778028,233.0,-0.00033322429193968214,21249.023398950165,298.5241064848376,-0.012589875204957988
387,387,2000.0,144.0,-1.0,-2000.0,148.0,-1.0,2128.8099142807177,145.26281598939568,-0.0023623559901076313,-2201.6959581055003,228.9508819200113,-0.000335746676637819,20756.482273236103,297.7393922874715,-0.012410945196136707
388,388,2289.3664635497403,145.19841295536338,-0.006611039610025337,-2164.061978054056,228.0,-0.0003448800756414958,20931.17710792292,297.58698680522986,-0.012626683744429091,-5937.957975404706,323.21842433725203,-0.010783878579102176,2000.0,417.0,-1.0
389,389,1486.5438031122326,145.34956848518158,-0.004736952850504629,-2298.679997251605,221.0,-0.0003292469212055698,21412.449644194312,298.6607550105209,-0.012815360339550403,-6042.388234328092,322.98401206509914,-0.012353448896707536,2000.0,441.0,-1.0
390,390,2000.0,146.0,-1.0,-2000.0,149.0,-1.0,2291.341076342843,144.43195359103746,-0.0043748695992570025,-2288.063321618304,231.0,-0.0002597897487604675,20524.179029283794,298.00108286711037,-0.012386871299993583
391,391,1840.1088511579671,143.80160584184802,-0.004938336038130686,-1979.7329398894651,224.0,-0.00016615293835243704,20850.41137988906,298.2047399423138,-0.011712189610923955,-3388.8115269150653,313.0000000002803,-0.000554019019279535,2000.0,442.0,-1.0
392,392,1602.678769345278,146.82147191691115,-0.004297653966329327,-2000.0,202.0,-1.0,2000.0,207.0,-1.0,-2601.1658478880963,231.0,-0.00029158225380164764,21187.275087685553,299.0111005505803,-0.01303312202523869
393,393,1952.704474934381,145.13293100661963,-0.0030592503385166686,-2424.2044408782817,225.0,-0.00046890235032785575,19908.751590660177,297.87687383394245,-0.011695193559761265,-5989.727800177765,322.29494499963533,-0.012458383030422314,2000.0,420.0,-1.0
394,394,2033.4579464554083,144.72002052811723,-0.004746302456076295,-2371.186875059606,229.0,-0.0003654842631055341,20559.425768805475,298.71204188276215,-0.012674048354519447,-5226.743074017308,324.3359216131344,-0.009793080697998268,2000.0,443.0,-1.0
395,395,1261.3770001794585,144.54241596423773,-0.003147706325491771,-2000.0,194.0,-1.0,2000.0,202.0,-1.0,-2566.6714763593573,225.0,-0.0003580879491078736,20851.285849683005,298.67665751751747,-0.01254200715012073
396,396,1720.7622300357584,144.47377819609972,-0.004326585943890744,-2000.0,198.0,-1.0,2000.0,204.0,-1.0,-2396.8175876538594,227.0,-0.00027411542331161397,20662.894660200604,297.4463251569249,-0.012356739065392561
397,397,1924.9546794464986,143.99301956678582,-0.005234708582730726,-2247.9935480858844,219.0,-0.0003018799832745905,20782.985508831793,298.27587591191605,-0.013264366853342173,-5704.913961724605,324.13754173214915,-0.012647115136360774,2000.0,448.0,-1.0
398,398,1875.6231321996943,144.29766384557695,-0.0027361228642091037,-2206.543495110839,229.99999999999994,-0.00027172347068092997,20857.176093204576,298.1061265906392,-0.011903972356630124,-6263.277621210194,321.7954675754715,-0.014742933278594402,2000.0,473.0,-1.0
399,399,1849.3374415661935,147.19453984029414,-0.0025637542183468104,-1861.2818461844813,232.0,-0.0004134620216915554,20946.163427666408,298.25971559198973,-0.01168135603675105,-5598.661797482137,324.24312484609203,-0.01279488424467091,2000.0,391.0,-1.0
400,400,2000.0,147.0,-1.0,-2000.0,150.0,-1.0,1850.315405853683,143.62884305984707,-0.002480630385777182,-2111.8390130658695,230.0,-0.00032246013682450073,20231.53228416908,297.4889147873361,-0.012279349386535333
401,401,1827.444560806515,147.1127612394397,-0.0021814268901061812,-2292.5424632250197,233.0,-0.0003846987851462985,20381.981207539593,297.9809985107487,-0.01129731156837307,-5587.1906965966,322.6604423784303,-0.009414492995168755,2000.0,495.0,-1.0
402,402,1858.8943468652908,145.3236489983294,-0.00397379952861499,-2036.7445524691436,224.0,-0.00029030025778823657,20731.89303272604,298.3540605523386,-0.012837093190378433,-5491.29055033461,324.3180666851149,-0.010235471224027246,2000.0,447.0,-1.0
403,403,1692.1276342144508,145.50022747156368,-0.004198861612421113,-2335.7430670899034,222.0,-0.0003164048937492724,20924.23345568727,297.78800551273486,-0.011936646704380438,-3679.8672325488897,312.0,-0.0006296041776840814,2000.0,460.0,-1.0
404,404,1602.996919031737,147.9522163809883,-0.0022863044769955384,-2377.4891299172155,233.0,-0.00033682277813727534,20590.88831252247,298.56199244263007,-0.01219742660958056,-5867.929233429064,324.2872394481569,-0.010668651988066382,2000.0,485.0,-1.0
405,405,2091.1458958133785,146.79185935719153,-0.007269956454870759,-2000.0,201.0,-1.0,2000.0,203.0,-1.0,-2320.190999520959,228.99999999999991,-0.0003613190524424632,20365.456574345717,297.9565499823764,-0.012028785659370114
406,406,1717.8105479754472,144.8925447210632,-0.0041893466727423775,-2319.0855509291005,224.0,-0.00038812892782731645,20977.129273438517,297.3303267852822,-0.01108931967180945,-5690.981198536161,321.2353346646625,-0.012336775296851463,2000.0,478.0,-1.0
407,407,1977.7017817417322,145.12730645814392,-0.004576757744072947,-2167.9205553966885,228.0,-0.0003421282983573526,20494.601605761087,298.17704743128144,-0.011669452000479362,-3656.2480189953985,314.0,-0.0008372764502938223,2000.0,472.0,-1.0
408,408,1711.0466930707519,144.75814986534354,-0.0037076883464236795,-2000.0,205.0,-1.0,2000.0,208.0,-1.0,-2589.08333419085,229.0,-0.0003102346353954261,20607.461294007062,297.94624872685415,-0.012527097016848204
409,409,1724.4242392415056,142.82883089807171,-0.0028288648267425953,-2190.069085177595,222.0,-0.00033466670208416415,20322.57623668023,297.77861497554244,-0.011981373480662595,-5926.597634343858,321.92555841059993,-0.011742063270974714,2000.0,478.0,-1.0
410,410,1867.2759291939108,145.05583073936884,-0.006951748609765688,-2000.0,199.0,-1.0,2000.0,203.0,-1.0,-2087.8673387465897,226.0,-0.0003164384441172555,21213.99533910553,297.8360673259354,-0.013307302403035326
411,411,1435.622418362284,148.81513180809984,-0.00241207238789761,-2000.0,201.0,-1.0,2000.0,209.0,-1.0,-2540.6923925144065,230.0,-0.00038471332745623093,21852.511468320285,299.0756726222158,-0.012919697352695157
412,412,1463.51452127482,144.4454047345416,-0.004337903771274671,-2000.0,202.0,-1.0,2000.0,209.0,-1.0,-2481.510059478378,231.0,-0.000266786091477909,21068.03440586152,298.3148602598625,-0.012231431277957023
413,413,2000.0,147.0,-1.0,-2000.0,153.0,-1.0,1879.7203885338934,141.19711299408226,-0.0036009950282631267,-2000.0,197.0,-1.0,2000.0,201.0,-1.0
414,414,1725.6461444185043,143.64594628645224,-0.004107473573754742,-2533.9987001801774,227.0,-0.0003996771171393293,20808.16847047591,297.8696755359145,-0.011103489999799675,-6068.653923240656,321.68377093058297,-0.01480140737802064,2000.0,440.0,-1.0
415,415,1842.5153533261253,145.6818873392872,-0.003695617813900844,-2000.0,203.0,-1.0,2000.0,206.0,-1.0,-2000.0,207.0,-1.0,2000.0,209.0,-1.0
416,416,1994.994479110735,143.56509735748534,-0.004439197132614488,-2027.3306977400168,223.0,-0.00021553183848642142,21245.12960134318,297.9909353706169,-0.012314570011879498,-3810.310893958541,313.0,-0.000717527690209386,2000.0,446.0,-1.0
417,417,1708.0494104949119,143.9675992088162,-0.003087668494780495,-2000.0,195.0,-1.0,2000.0,196.0,-1.0,-2093.609682654878,232.0,-0.00027925126279623,21348.044296568383,299.1239061155233,-0.011853716458568609
418,418,2261.938490194281,144.4438802944179,-0.009780043465812184,-2132.6645481428122,227.0,-0.00028003532731645745,20955.93788084783,297.4333372717745,-0.0119488851950427,-3523.504606586483,313.0,-0.0007015171935063143,2000.0,435.0,-1.0
419,419,2000.0,147.0,-1.0,-2000.0,148.0,-1.0,1447.8197717047408,145.3164811803221,-0.0029241696581605715,-2000.0,199.0,-1.0,2000.0,205.0,-1.0
420,420,1856.9399815163617,143.80389198161558,-0.0032889502564700155,-2000.0,207.0,-1.0,2000.0,209.0,-1.0,-2144.695644616674,231.99999999999937,-0.00028589739165366736,21345.505877633568,299.06535939922077,-0.012634519025644943
421,421,1863.9764015289152,143.1778007788889,-0.0036616700038638156,-2000.0,202.0,-1.0,2000.0,204.0,-1.0,-2113.9490500002753,225.0,-0.00028397530934209936,20726.102436712106,297.5046444964309,-0.011967238856045248
422,422,2000.0,152.0,-1.0,-2000.0,154.0,-1.0,1439.9694757955747,142.91968354740115,-0.004222543150265873,-2385.3656309291237,224.0,-0.00026649452969803314,21484.250946489796,298.22306002556735,-0.012420457167182361
423,423,1711.6564741613545,145.1860218117437,-0.003136959073102662,-2234.8872814832107,229.99999999999991,-0.00033236089793583476,21190.03159804142,298.87581511420467,-0.012757623885272724,-6308.123011037047,323.5004747927955,-0.013450350958700175,2000.0,490.0,-1.0
424,424,1799.1105825702505,144.70494786115563,-0.008523976892397036,-2299.2224015635397,226.0,-0.00038468260809074677,20629.650672177697,298.13830471405765,-0.012086863661781284,-4644.5746688397585,324.247824862123,-0.008217139865438237,2000.0,457.0,-1.0
425,425,1568.7575307867385,146.49820796307006,-0.0027854448379812952,-2340.770471680059,228.99999999992534,-0.0003236191328430707,20893.029760009027,299.4419410099608,-0.011999477976220235,-6054.69016730344,324.02392918334317,-0.012083272536935655,2000.0,462.0,-1.0
426,426,2000.0,152.0,-1.0,-2000.0,156.0,-1.0,1679.843342787584,144.81833709939337,-0.005350553533978101,-2309.1714408786083,224.0,-0.00024955677198663614,21216.011773827497,298.3299114095,-0.01203541056779573
427,427,1964.5985964786053,145.4395329198203,-0.0052045736787960616,-2267.176863476393,221.0,-0.00039042545251885124,21122.64300466065,298.4710296531979,-0.012811539492310358,-5352.539380797738,324.33518409673843,-0.008842756771309959,2000.0,476.0,-1.0
428,428,2039.1375843946516,142.7287448965012,-0.0014553253672909732,-2553.7128919514976,228.0,-0.00027932267663075824,20806.93894946178,298.74529535675947,-0.012478455574106656,-2925.294774674792,313.0,-0.00022990354939285648,2000.0,453.0,-1.0
429,429,2346.79649446818,150.66552413840424,-0.0017923431629170157,-2409.5840362875056,227.0,-0.00031741424042645866,20631.506283067247,298.08063063542437,-0.011695475684799036,-4848.156369183532,324.6967743323954,-0.006527072762756267,2000.0,417.0,-1.0
430,430,2078.6201504317237,145.57068643206566,-0.001579914982881946,-2384.215477873257,222.0,-0.00025070328477064404,21274.65507518721,298.33151212908376,-0.013686134081203385,-3430.5031252859926,313.0,-0.0002742223618205955,2000.0,469.0,-1.0
431,431,2338.883068836301,146.244826916558,-0.0013683507255929054,-2452.9828061642443,230.0,-0.0003364728655495657,20560.88806647822,298.22444056421523,-0.012130673376693058,-3586.2503922229553,313.0,-0.0004324358142189706,2000.0,482.0,-1.0
432,432,2369.4037442435842,151.1053987620754,-0.0018613503204206816,-2517.972437535474,229.0,-0.0004643415454225753,21021.638515950897,298.02199883280576,-0.012513482732652214,-3630.974425517238,314.0,-0.0005007662090078806,2000.0,460.0,-1.0
433,433,2000.0,145.0,-1.0,-2000.0,147.0,-1.0,2000.0,148.0,-1.0,-2000.0,156.0,-1.0,2091.466676175928,146.89177505249717,-0.0018273098931726414
434,434,2068.477251614521,151.0516039377075,-0.0014859951213739258,-2492.6261408792247,235.99999999999997,-0.0002809277437387122,20948.92150822496,300.01910133732986,-0.012862980988520914,-3118.2553487770133,315.0,-0.00019437678517202935,2000.0,491.0,-1.0
435,435,2141.083882445602,149.37087620674157,-0.0021928539165363527,-2891.5171207876942,228.0,-0.0004050733629676307,20547.798620987196,297.56401206357026,-0.012579899353002393,-5024.290851239214,323.90386236723094,-0.007096065518437594,2000.0,443.0,-1.0
436,436,2000.0,149.0,-1.0,-2000.0,151.0,-1.0,1913.1076741159234,146.94337925377985,-0.0017618258976293908,-2824.3313531360604,229.0,-0.0002997830199821393,21269.096769949243,298.9655833241094,-0.012900011620827934
437,437,2163.1805573866172,146.73671395578197,-0.0015864870249644488,-2502.8207707790834,227.99999999999997,-0.00034807485785116855,20791.58097070054,298.25849743960555,-0.011666935462561642,-3368.0791920883003,313.0,-0.0003162738623415571,2000.0,463.0,-1.0
438,438,1784.1701639245223,146.9104517614934,-0.0021043726611858467,-2597.2114241675313,228.0,-0.0003376789626414575,20907.692995870002,297.94753177723976,-0.012336567030267743,-5133.531813569317,324.4962208832142,-0.00757564144215218,2000.0,437.0,-1.0
439,439,1973.4934599785258,150.17947147792387,-0.0014424965906607652,-2914.1942346060287,226.0,-0.0003248738794634753,21237.29937538207,298.6830192209988,-0.012447646335553522,-3513.150184463292,313.0,-0.0002935447466923611,2000.0,485.0,-1.0
